U4qD41gPQMU,Softly,https://p320.djpunjab.is/data/320/54172/302540/Softly - Karan Aujla.mp3,https://lh3.googleusercontent.com/CwS-QQuTf5ggHK9A9-5Pvn1CQyyALQfNHWP5hl40a6v33HS55zpUAbaT6R3nrnN2DuJTh1vlfTtN5DpO=w544-h544-l90-rj
Vxz5MBgufW0,Try Me,https://p320.djpunjab.is/data/320/54172/302539/Try Me - Karan Aujla.mp3,https://lh3.googleusercontent.com/CwS-QQuTf5ggHK9A9-5Pvn1CQyyALQfNHWP5hl40a6v33HS55zpUAbaT6R3nrnN2DuJTh1vlfTtN5DpO=w544-h544-l90-rj
l313idhRXbQ,What...?,https://p320.djpunjab.is/data/320/54172/302534/What - Karan Aujla.mp3,https://lh3.googleusercontent.com/CwS-QQuTf5ggHK9A9-5Pvn1CQyyALQfNHWP5hl40a6v33HS55zpUAbaT6R3nrnN2DuJTh1vlfTtN5DpO=w544-h544-l90-rj
fr4SMyIeDCc,You,https://p320.djpunjab.is/data/320/54172/302535/You - Karan Aujla.mp3,https://lh3.googleusercontent.com/CwS-QQuTf5ggHK9A9-5Pvn1CQyyALQfNHWP5hl40a6v33HS55zpUAbaT6R3nrnN2DuJTh1vlfTtN5DpO=w544-h544-l90-rj
a78nnnL4Fxc,Bas,https://p320.djpunjab.is/data/320/53273/301464/Bas Ke Bahar - Badshah.mp3,https://lh3.googleusercontent.com/6WM5mYFszlKLZ2HckuAPlw4zYUwNE-Eww4aYs8lU_-SQzMo8VZYPYlTkvG5o2aXIWgnecnsV81kZY-My=w544-h544-l90-rj
0K0sX6_wt_0,Players (feat. Devika Badyal),https://p320.djpunjab.is/data/320/53273/301468/Players - Badshah.mp3,https://lh3.googleusercontent.com/3EzY3OvKqaIKuRvvMk-DCYRX868LjNs1ToimTdWevPFaOY0OV6K1CBqtl0b8asfYlppKkseBWp6MMzY=w544-h544-l90-rj
yjO84xl_XAU,White Brown Black,https://s320.djpunjab.is/data/320/52840/300918/White Brown Black - Avvy Sra.mp3,https://lh3.googleusercontent.com/qWVCMVse6-eRTbQVx-wtuC32gFWgr2juGCQIhbcomvpP0cEXfWPY863wgXGM41Hp6gZHhEA0olH4AZi15A=w544-h544-l90-rj
ItckuDXcS5U,Click That B Kickin It ( Yaar Jatt De ),https://s320.djpunjab.is/data/320/50514/298192/Yaar Jatt De - Karan Aujla.mp3,https://lh3.googleusercontent.com/wJgrPabCpjlETtyvCaGaFpq2dg5GMrdUhT3RFJ4iFIZLa7Q-9v15rL0JfUYiADWHTZRp8vbbDKic9SLR=w544-h544-l90-rj
cSU1BsdCvD0,Tasali,https://s320.djpunjab.is/data/320/50493/298171/Tasali - Karan Aujla.mp3,https://lh3.googleusercontent.com/JDMtnAcRFaXuJW6z6OLs_qMxlQl5ydP3KrLYVRbQlb0nmVoOD8IzbfxV-A456b8quAMjcuDbZhLOHSvrwQ=w544-h544-l90-rj
37eIRbPFs8M,Few Days (feat. Karan Aujla),https://s320.djpunjab.is/data/320/50022/297647/Few Days - Karan Aujla.mp3,https://lh3.googleusercontent.com/QjAAvZejnWE88e3FZQ_poj5ZjAn45LqI61d6iv0bCKPaDuvzJkX0kOig1DKfmmojHBWoWuoWCNaitrLS=w544-h544-l90-rj
AfeTEo4VV1I,NO WAY,https://s320.djpunjab.is/data/320/50012/297637/No Way - Karan Aujla.mp3,https://lh3.googleusercontent.com/IWn6LtULDVs2Qz0XnT0dHNeEIhNjLbwOREu-06jSEeB6P8pZgjrIT2qgGRJdZb_yndOLWoq9oJ1nmPeO=w544-h544-l90-rj
5d3EuRN43bU,Mexico,https://s320.djpunjab.is/data/320/49851/297433/Mexico (Original) - Karan Aujla.mp3,https://lh3.googleusercontent.com/wLl-K37UWy0moAXUD0zzRs04MnPN0SPFPj_oZseiUJtsa0q9FaEsgRkNrBJpE4Xh70dVrkZbxBA4STA-=w544-h544-l90-rj
KSP6Wj7dA7g,Jatt te Jawani (feat. Karan Aujla),https://s320.djpunjab.is/data/320/49785/297367/Jatt Te Jawani - Dilpreet Dhillon.mp3,https://lh3.googleusercontent.com/WG0cgSD6RER6h0hBIxAoKS2p3Jpym3XrA0dd71PPe47wNzSJMR6uQgqF1_nn37cCTI44uc43O13MhH8=w544-h544-l90-rj
YR1JtKBsXiw,Guilty (feat. Karan Aujla),https://s320.djpunjab.is/data/320/49563/297126/Guilty - Inder Chahal.mp3,https://lh3.googleusercontent.com/tAq-aq7R5ytKWjgWVgA1jERhMLgbE7O3wxWAsZ0awyzyPg56ZOQDWnC0FxaLCCRpyw32_9lDAWyHCjhl=w544-h544-l90-rj
k-kisXxwGOg,Adhiya,https://s320.djpunjab.is/data/320/49086/296609/Adhiya - Karan Aujla.mp3,https://lh3.googleusercontent.com/e-JFn302qhKY0FryBXk8m7VocMCW8DPcbrno59GZew0CmYEqW4trcUPExBooSXaUMiBrz2Sf0WmHiM9Eww=w544-h544-l90-rj
bNZNBFAwy0k,Math,https://s320.djpunjab.is/data/320/49045/296568/Math - Daljeet Chahal.mp3,https://lh3.googleusercontent.com/FWGeszCiECkQamqJd3y2TyTsPZcxjLw5naPqfItBnx6j5RamxKEI5hT4EOe33nJbHRX810ynt1Ak0Tg=w544-h544-l90-rj
vrsBghSRQrA,Ask Them,https://s320.djpunjab.is/data/320/48913/296435/Ask Them - Gippy Grewal.mp3,https://lh3.googleusercontent.com/pczVWG3o0WbTdV-CyZMJ-BNRmbVq4vDA6ImCqVmlskIZfgATIqthuEF0pBnos_V0piQlAMvIzV1ngbNS=w544-h544-l90-rj
kK3Offm3rbc,Thaa Karke (feat. Karan Aujla),https://s320.djpunjab.is/data/320/48788/296270/Thaa Karke - B Mohit.mp3,https://lh3.googleusercontent.com/dNGgSGQ5m_2VsRKP5Gqv31i6r-C0TYD39NMHbbdqixtQjFpr6ygvh-PvKmlB2-2c8HHGvNl27OcRFD5uqA=w544-h544-l90-rj
4mEk7uhQjjs,Yaar Graribaaz,https://s320.djpunjab.is/data/320/48670/296137/Graribaaz - Navjeet Kahlon.mp3,https://lh3.googleusercontent.com/uJ2vB3v3UxK3FulW97jcheSvcBOZR2s5hj6ekOxoELIqEWw6wAeb0kja2zJo54q7ko5zd4HV_f__TCyO=w544-h544-l90-rj
MKyeBA5A360,Bar Bar (feat. Karan Aujla),https://s320.djpunjab.is/data/320/48547/295984/Bar Bar - Navjot.mp3,https://lh3.googleusercontent.com/HBGVjMY9AXqOIvZE3BafapEGJx9zi7eyPNfVjFFlzlcOl3GQH6TiWd1BBseoTamTYjk5wM5JuPJ2B2K5CQ=w544-h544-l90-rj
6UfrO_xQ8R8,So Far,https://s320.djpunjab.is/data/320/48441/295878/So Far - Karan Aujla.mp3,https://lh3.googleusercontent.com/bIpt0lgb9aFw9cK_FSqBNy4cP8SPAx26QmbZMboceGcm89yKMXefSzNA7S2dC-Kv9-VwGyYDI05SNgFL=w544-h544-l90-rj
DXvHD5KWQCs,Committed,https://s320.djpunjab.is/data/320/48175/295551/Committed - Naman Dhillon.mp3,https://lh3.googleusercontent.com/TRZuE-H1Jm6MbLoHIL629t45MKGF4vu_pc-IiCNh4EC0XbHQhEXvnh1BtySSPrrCx6BVh68B4lz27b8P=w544-h544-l90-rj
mG6zRZTbsCY,Madam Ji (feat. Karan Aujla),https://s320.djpunjab.is/data/320/48095/295461/Madam Ji - Tushar.mp3,https://lh3.googleusercontent.com/8NzOdt3mIbP9Xt3ryKc_8TIRg8uTP0PNtAyLz7v-7ifn8JzB740Y6-rjXxgu5MDYqfkd24MoUSKwSY4=w544-h544-l90-rj
EecLsdN8nZk,Alcohol 2,https://s320.djpunjab.is/data/320/48020/295383/Alcohol 3 - Paul G.mp3,https://lh3.googleusercontent.com/qq5rimQSfvdr0Iv-a3iPldhzNMuI6YP9Ui534xSUYRrMG4baPCJxJgkjTAflbLZHdRkdSSc7Rh1EjXtN=w544-h544-l90-rj
QzUWDBhvdxY,Sheikh,https://s320.djpunjab.is/data/320/47977/295340/Sheikh Full Song - Karan Aujla.mp3,https://lh3.googleusercontent.com/m912kvawBxTLxbm-5YJtGvCdEqia6gQQUIXBEcmrqf-TPgWCsgw5kJOQzIzrvDmAVawJt6Mvcf5enIg3=w544-h544-l90-rj
t8SaLPrX63s,It's Okay God,https://s320.djpunjab.is/data/320/47884/295224/Its Ok God - Karan Aujla.mp3,https://lh3.googleusercontent.com/y_AmlnhfCKYpckL0HrIZgEJwEAmJTehoJrMvd7jkZLkruUPaHLVyPKC3kaY-CsV6J08kfsK7IWIrNM4KHA=w544-h544-l90-rj
lnRnCzopbzU,Mind Games,https://s320.djpunjab.is/data/320/47795/295110/Mind Games - Vicky.mp3,https://lh3.googleusercontent.com/OqHO9jnctNOMzqZoQHNX-oF--KZ7to-Vj69SsiWeEhqM8OZiRM-1CWKG-g2f-NfiKFNy8nQfDbUhnRCQ=w544-h544-l90-rj
IfzPqjqog0o,Dhakka,https://p320.djpunjab.is/data/320/47775/295081/Dhakka - Jaily Manjitpuri.mp3,https://lh3.googleusercontent.com/K9Kn4jMMbE36mi6ejIvP7AmpTXh5sWKtjq4zaB5e6OGazw41vgr9Usr5-QlNbE6W0CV82YEJdOYihfk=w544-h544-l90-rj
wVJGE3aD98U,Gabru Karan,https://p320.djpunjab.is/data/320/47775/295083/Dream Gabru - Karan Aujla.mp3,https://lh3.googleusercontent.com/kCrFE1ZkAffED36O8JTIli8848iv-fDLZO3OSYEx2Jf5eviwCVBEtaEecvSRd_ReztPcGZq7cGfjhJdvSA=w544-h544-l90-rj
NG9xB0gs2L4,Jhanjar,https://s320.djpunjab.is/data/320/47412/294616/Jhanjar - Karan Aujla.mp3,https://lh3.googleusercontent.com/Ol2dlAlzsOLasTFObsLIjRteOQrpfycg4u5bMl3hMkDrc9rzqsmNTvPlgYHmFiZ4L5fXLHYn0AHCkWHD=w544-h544-l90-rj
tzgLNWAfHyQ,Yaar Yaar (feat. Deep Jandu & Karan Aujla),https://s320.djpunjab.is/data/320/47276/294407/Yaar Yaar - Deep Jandu.mp3,https://lh3.googleusercontent.com/DKG_r4fbSMW9YtvjtQmiMpr8H5VYMmIxg0OYwQ51L3QQQheeyuM26KubJtr4EKMM9wJitv7TjulqkRs=w544-h544-l90-rj
wr41M7fBHqg,Deal (feat. Karan Aujla),https://s320.djpunjab.is/data/320/47275/294406/Deal - Karan Aujla.mp3,https://lh3.googleusercontent.com/DKG_r4fbSMW9YtvjtQmiMpr8H5VYMmIxg0OYwQ51L3QQQheeyuM26KubJtr4EKMM9wJitv7TjulqkRs=w544-h544-l90-rj
05vhNtgMzb4,My Name,https://s320.djpunjab.is/data/320/47179/294278/My Name - Karan Aujla.mp3,https://lh3.googleusercontent.com/8223Zk2MDvxb4Ifw8hQz2jSaMhKLmlcEo_iQTWReP3JOMDTVF46rDhVqikQhSKfRXWmM7EcKDoNnRLM=w544-h544-l90-rj
ZQ3iB_xYQL8,Demand,https://s320.djpunjab.is/data/320/47044/294107/Demand - Kawal Bhullar.mp3,https://lh3.googleusercontent.com/_BcQYwc313WHODzk7sQVpazs-lRkUFRMj8_5CWbJAC20Q6Y-e4qV9nQEt_BHNAUrO7ei6VBtEA90qDQ=w544-h544-l90-rj
jxUWVMuXta4,Aukaat,https://p320.djpunjab.is/data/320/46505/293397/Aukaat - Deep Jandu.mp3,https://lh3.googleusercontent.com/VpSjdmdyf6tXqyAePLeYrI5lQvuD_mO8VrODbFVRjFr_w_osrdrX6dRn5ozeUx58WN278a-8rrWWS3g=w544-h544-l90-rj
SE6Ju744wOI,Meri Beat Te Nachdi,https://p320.djpunjab.is/data/320/46505/293398/Meri Beat Te Nachdi - Deep Jandu.mp3,https://lh3.googleusercontent.com/MNYzwA8cyP3ppZWvq5TFjqcA2TyzLgGTm8LtxdbjL3zrZHcopCrX4KirKJQPuiYSxkfFjdZSlXi4KGBA=w544-h544-l90-rj
v2wLgvSi4nA,Urban Tappe,https://p320.djpunjab.is/data/320/46505/293399/Urban Tappe - Deep Jandu.mp3,https://lh3.googleusercontent.com/g8s0Oq7cXrclojWo5CYfM7aMW7fV3EAC8HmrNChU_DjmiWXfodp_kjKUaxpvuHKs6aXdRe-uoBnYChsV=w544-h544-l90-rj
lsIowRsvKHc,Vair Jatt Da,https://p320.djpunjab.is/data/320/46505/293400/Vair Jatt Da - Deep Jandu.mp3,https://lh3.googleusercontent.com/tf5gG2B6h9al9pM65Ba_LK_fXYWA6-KgM3yof37Tejn7nzgoyq_USwuS3ryl6Rwe3rkeOh_pHJHvm5gR=w544-h544-l90-rj
wPt8otuXojc,Don't Tell Me,https://s320.djpunjab.is/data/320/46337/293150/Dont Tell Me - Dilpreet Dhillon.mp3,https://lh3.googleusercontent.com/e4HMDY2nE4xIg3vKVAmAfqzoQzIEk54OioHICSd18NjgasNO082Qsd9Fm4bgamuKAvyM74fTAiHSIWI=w544-h544-l90-rj
_6ls1wygN4k,Koi Chakkar Ni,https://s320.djpunjab.is/data/320/46210/292913/Koi Chakkar Nai - Karan Aujla.mp3,https://lh3.googleusercontent.com/unh5DwJjlVhEgNEiOJg_QjpsdoMBR4PAurMyVyWFKgEgS98Np203E3FyddxdREumDWXjy1lDzp9-mcBd=w544-h544-l90-rj
5Gru51viuwc,Red Light,https://s320.djpunjab.is/data/320/46105/292757/Red Light - Deep Jandu.mp3,https://lh3.googleusercontent.com/ICZMx_uglBSxPwb4fiBZhJcboGMavxK5PWE9wixxuA8qILeBL7HpuXL2EHXkI_cAvaT7yYTfxYspqz8_=w544-h544-l90-rj
c3JRWeWXwl0,Love Hate,https://s320.djpunjab.is/data/320/45987/292612/Love Hate - Raj Dhillon.mp3,https://lh3.googleusercontent.com/_nae4msm4De5gRtrmzfwQPXrEYnKqo-UN3B46lqIIG_13N4Y9TkWDd6TpANTQ7RwHqfFlQIBQ_DQEO6n=w544-h544-l90-rj
mkTSxiyRIRU,My Car (feat. Deep Jandu),https://s320.djpunjab.is/data/320/45876/292458/My Car - Deep Jandu.mp3,https://lh3.googleusercontent.com/CszgbRfZJUz21ovA3PlasGOyhEzNET2yAdhk7kApgJT2_8xhFzsFJApWf1PxfIa9ouibWJBGdLKrtGfX=w544-h544-l90-rj
m0ZnBT7c7xM,Mundey Khunde (feat. Sarthi K),https://p320.djpunjab.is/data/320/45874/292449/Mundey Khunde - Sarthi K.mp3,https://lh3.googleusercontent.com/CszgbRfZJUz21ovA3PlasGOyhEzNET2yAdhk7kApgJT2_8xhFzsFJApWf1PxfIa9ouibWJBGdLKrtGfX=w544-h544-l90-rj
GPIJ4Ubsl5M,"Scene (feat. 6irdz, Deep Jandu, SHV G & Karan Aujla)",https://p320.djpunjab.is/data/320/45874/292456/Scene - Deep Jandu.mp3,https://lh3.googleusercontent.com/CszgbRfZJUz21ovA3PlasGOyhEzNET2yAdhk7kApgJT2_8xhFzsFJApWf1PxfIa9ouibWJBGdLKrtGfX=w544-h544-l90-rj
gpwRbqg0T64,Don't Like,https://p320.djpunjab.is/data/320/45874/292453/We Dont Like - Harvy Sandhu.mp3,https://lh3.googleusercontent.com/KFoxYogOjl8iso48y4vXC8rv4-a79RuzqyxuTrVgUVT8wCRUWO0xCKKimybI1gn9kqFSeMIv1rhWZgA=w544-h544-l90-rj
IZMB2mQrMmU,Kaim Life,https://s320.djpunjab.is/data/320/45766/292316/Kaim Life - JP Randhawa.mp3,https://lh3.googleusercontent.com/8FL0SXfoo3RY9OMREYkXGH-4srEJ8HpNBSr5KYbL04Zjg-TmtDt5-1aBken9qbux2V-jTxSDXp63TmP3=w544-h544-l90-rj
tVoCOQpFPr4,No Dinero,https://s320.djpunjab.is/data/320/45729/292279/No Dinero - G Ranjha.mp3,https://lh3.googleusercontent.com/z6YNq6hBm-hxuBdoRZ0XI6sxbIm9N_W_8boRBE4haGKgsXcZv9T5hEtS_zPzcesrNZZtKkTyTkCc_97AMw=w544-h544-l90-rj
xzxMZTPftts,Simplicity (feat. J Statik & Karan Aujla),https://s320.djpunjab.is/data/320/45701/292248/Simplicity - G Money.mp3,https://lh3.googleusercontent.com/pkWJb_LJ79D7d5yGFCAcgIb6suzX9siINGNoTq8cFK2Vnc4u0Z6TgRBUpIT_OxvPR-GD86J_Wpw2b33WfA=w544-h544-l90-rj
MSeXqWxDuJ4,Hair,https://s320.djpunjab.is/data/320/45630/292123/Hair - Karan Aujla.mp3,https://lh3.googleusercontent.com/a62kumQfr08nq0HjwL_kMgHrYTit1bgtpcfZEcth0Cfg3MRz5aXcMIi9SAtSkkS3BCO6R4lQAy8KRis1Zw=w544-h544-l90-rj
PRfkYa8uXqE,Doctor (feat. Karan Aujla),https://s320.djpunjab.is/data/320/45493/291976/Doctor - Penny.mp3,https://lh3.googleusercontent.com/NLy1EiURN9Y4CQAqJfxmoa7mK6ptlTSyBEmtmphs84-H6fMg7k-wokqRVFNLo6FFVvZQvBF0X7mk3MKE=w544-h544-l90-rj
6WX2Ko2cdLU,Vair,https://s320.djpunjab.is/data/320/45431/291880/Vair - Yaad.mp3,https://lh3.googleusercontent.com/_NXFZySJrWF_sf96P3bFLClpeWVTPK9z8ZuGmhW_RsQHkPYxTDAtDED0Rh_YLjapbT863dX-5HTcWRN3=w544-h544-l90-rj
7U4dZYm0M4I,Gunday Hain Hum,https://s320.djpunjab.is/data/320/45414/291859/Gunday Hain Hum - Dilpreet Dhillon.mp3,https://lh3.googleusercontent.com/5BbhU9b1k4K7tejWTMKKYfMiam_vcipCF7NLlVs7KjU33rmVsWRwjTY8yWUzdplcYYBPskn_xmU9wHI=w544-h544-l90-rj
ptf8Vwt4sPw,Supply,https://s320.djpunjab.is/data/320/45355/291761/Supply - Gurjas Sidhu.mp3,https://lh3.googleusercontent.com/buYW89rStAHXuV2xVX84FDcuA2nj2HHflk20G1tYp_AHcEkw5851cwFadfjFC9HopiEzZCy9n2vTDFeK=w544-h544-l90-rj
-RTEmWzW6nY,Facts,https://s320.djpunjab.is/data/320/45164/291515/Facts - Karan Aujla.mp3,https://lh3.googleusercontent.com/96GVFo4GSR5rxtHkRxehNYLhwJa9cZ4Hboec0n8mxL3dHfu0s-HS9HuKma-E9Gztuxlee07qnBaCJ7lH=w544-h544-l90-rj
pjBi47ktDpM,Snake,https://s320.djpunjab.is/data/320/45031/291287/Snake - Kanwar Dhindsa.mp3,https://lh3.googleusercontent.com/ohA4dH68rYKCvZiv4OVgeZpAPnXGtInUdKQOPKXgHNfEBGv3JELgKfDqiLSDjQScAtYet-KsF2fVXmfR-Q=w544-h544-l90-rj
Bx5mQeRTnLs,Khulla Sher,https://s320.djpunjab.is/data/320/44767/290906/Khulla Sher - J Lucky.mp3,https://lh3.googleusercontent.com/GLG3-en4lmklN4ZYetyycnDiHejvq9czwP9uVcwYhjgWrNlTKcHBoeeACxutcwPHkrM4y0bNxpWin42Y=w544-h544-l90-rj
KGCjuWtqbRA,PCR (feat. Karan Aujla),https://s320.djpunjab.is/data/320/44732/290865/PCR - Gurjas Sidhu.mp3,https://lh3.googleusercontent.com/nuey306_TXLqpdOafCNqCXj56gbnjI0QhUxE90U0YBqwqW3WW9SA6SBm5yMjmVFE6-coU6PAUSa24vCR=w544-h544-l90-rj
d1-iQ-IpskM,Weak Point,https://s320.djpunjab.is/data/320/44581/290642/Weak Point - Dilpreet Dhillon.mp3,https://lh3.googleusercontent.com/meYVLUbcdbcgt9Py58TzX64BGMl9PK3Zfbm1_hO3KNc8KeQTAUqWMcRjb9YQvCdmAJ8Eu1KK7AwmYy4=w544-h544-l90-rj
t5IzCyDZmes,Summer High,https://s320.djpunjab.is/data/320/52268/300232/Summer High - AP Dhillon.mp3,https://lh3.googleusercontent.com/kTVvvr6S4GX32LuimSZvV3w1Z932XdBWXq1HebsRYsZ534uYxYU_sGZDP9RIOgUJQWVTDy473K_qf2I=w544-h544-l90-rj
6FC4P3XHbLY,Fake,https://s320.djpunjab.is/data/320/51286/299120/Fake - AP Dhillon.mp3,https://lh3.googleusercontent.com/A1pw1LGqfBg4bJ2LVH53Jl1bn-t_CC0s8-BQqiEF4d6E7VGmB5N7Cti54qaDZVbeRT4DD8mgBoS9GkC-=w544-h544-l90-rj
SibbcVt6FX4,President,https://s320.djpunjab.is/data/320/44486/290510/President - Karan Aujla.mp3,https://lh3.googleusercontent.com/MXoSUNebMntm0FI-Zum7vjmhFtNaen_BPccF62pziFPC3b1FBt-Mrp9tHw5dE-e5BY0pmYBYX8CrB6Q=w544-h544-l90-rj
XQGQ-x_dWi8,Mafia,https://s320.djpunjab.is/data/320/44485/290509/Mafia - Karan Aujla.mp3,https://lh3.googleusercontent.com/9DTL-_CZjB0xN_o7nDq2ahcUaxEmM-SWsi6ew7b4YcrNCPM0goxghYpOeuWyroAi6mTI_8_Um19BqvF1=w544-h544-l90-rj
okSStw93LpI,TERE TE,https://s320.djpunjab.is/data/320/50929/298716/Tere Te - AP Dhillon.mp3,https://lh3.googleusercontent.com/ciA_XfgFe6uevhFb3AimcHHFbXZBD6sV9Vj3tTgjNcNwXsdozzE9ESOMUJD9LVke8DA9KWqEwQSEwvIk=w544-h544-l90-rj
5DlJJbkXQe0,Insane,https://s320.djpunjab.is/data/320/50071/297697/Insane - AP Dhillon.mp3,https://lh3.googleusercontent.com/KeEBJiN7-fZM1K8i9Kzvo3lvMCOik6rfSV-pQETMJZnJzEh760ICEeFnJQFCFzB5DbOYFc97UfaBuRpymQ=w544-h544-l90-rj
OLYShrg7PrE,Rim vs Jhanjar,https://s320.djpunjab.is/data/320/44256/290134/Rim Vs Jhanjar - Karan Aujla.mp3,https://lh3.googleusercontent.com/R0qJiWCWsxVTml1KzBbApYubbTL4ZJdWBXlO9KWSARV4BRSNVb1NZBO0ms8K9FPm8Lkz30IhzpnFzXk=w544-h544-l90-rj
SJro6oNX_OU,Foreigns,https://s320.djpunjab.is/data/320/49315/296864/Foreigns - AP Dhillon.mp3,https://lh3.googleusercontent.com/y_nbJUZMevpWUPL87PjjBxHMSIzrjbUGkWOGoj14E0eWDAP9yKx8JZoyj6ZcygzAvp02Lsq79-gOk9JhBA=w544-h544-l90-rj
S-kzFDhaMQ4,Tension,https://s320.djpunjab.is/data/320/44172/290041/Tension - Nijjar.mp3,https://lh3.googleusercontent.com/vYJ52N6D6UbC8gRrdheAPLvgLWY3FUpgQo5r93NfRSFxpF65mbxnpSxNrBPrH92bxcY_r8rbtpZhcqTOpg=w544-h544-l90-rj
z_tcEfbCWWQ,SPACESHIP,https://s320.djpunjab.is/data/320/50930/298717/Spaceship - AP Dhillon.mp3,https://lh3.googleusercontent.com/ciA_XfgFe6uevhFb3AimcHHFbXZBD6sV9Vj3tTgjNcNwXsdozzE9ESOMUJD9LVke8DA9KWqEwQSEwvIk=w544-h544-l90-rj
-S0trceJfk8,Maybach,https://s320.djpunjab.is/data/320/44111/289970/Maybach - J Swag.mp3,https://lh3.googleusercontent.com/H20iH94oiewe4XOetNkRJR6d0ZfhPU8DkvO0tOPQTwi5WQiifigr9Zu1P7-UORNg5_bD_EsuLeewolP1=w544-h544-l90-rj
ZxNxyi9wMo4,Ma Belle,https://s320.djpunjab.is/data/320/50418/298096/Ma Belle - AP Dhillon.mp3,https://lh3.googleusercontent.com/t7TPtomWD-_CCuOgeOf2Kq5jvg1p5Ujv-ogANeOP_bwJNfMJloMj5lWVvH_37i6fgakxhcuOe7WXYIfu=w544-h544-l90-rj
5UX1UuKgQ7Q,Water,https://s320.djpunjab.is/data/320/44060/289904/Water - J Lucky.mp3,https://lh3.googleusercontent.com/Vn7QmGQy1jZc8a6Op28mKogIBdCPZfpFFEM18H_tKQ90CieOPpwaYIaBXz5BxjtwHH-bfqbOiL3j7EQ=w544-h544-l90-rj
tKBHQgNBZfg,Blonde Baal,https://s320.djpunjab.is/data/320/44037/289876/Blonde Baal - Joti Dhillon.mp3,https://lh3.googleusercontent.com/Pc94_maYOqGY8J4zCegZYj712oNZoNnUsUMQNIdgamWFlhHpNdULmOYoDeUtyz8EKFfWJ5Rku3kvEE2mfw=w544-h544-l90-rj
aq5BWgZwT-w,AGAINST ALL ODDS,https://s320.djpunjab.is/data/320/50925/298712/Against All Odds - AP Dhillon.mp3,https://lh3.googleusercontent.com/ciA_XfgFe6uevhFb3AimcHHFbXZBD6sV9Vj3tTgjNcNwXsdozzE9ESOMUJD9LVke8DA9KWqEwQSEwvIk=w544-h544-l90-rj
xvSUHL5Jcus,Priority,https://s320.djpunjab.is/data/320/44013/289845/Priority - Deep Kalsi.mp3,https://lh3.googleusercontent.com/MCxKzz2Iyx3RIrckedsDReKU68gNUVlmfioWKFzejLm5qY1bl1BhlTiQRarRs6v6rk6vH5gfq3fHsZA=w544-h544-l90-rj
wjQik_Cr3Uo,Vaaj,https://s320.djpunjab.is/data/320/43899/289689/Vaaj - Kanwar Grewal.mp3,https://lh3.googleusercontent.com/lOFdB7aHvzheXu_-MVTMEZQdos2sufIvDpxI4FmIePVkndDJZoxHlJHU80qnpbEJbUgpcPSlZ3re9juMpg=w544-h544-l90-rj
FM2ykrYbzqg,Brown Munde,https://p320.djpunjab.is/data/320/49445/296997/Munde Pendu - AP Dhillon.mp3,https://lh3.googleusercontent.com/YTBCHTjI5MrB9HFTDisDJmjMFdKyrq0ZNahCImeA-lkwARod4UdgdfH95z3bhJa6ObMIvz1Nksm_Dy4=w544-h544-l90-rj
YPr6a0vHAUg,Enough,https://s320.djpunjab.is/data/320/43877/289668/Enough - Gulab Sidhu.mp3,https://lh3.googleusercontent.com/LBFgkUjrmdZQ1pxdykhlB5gTAxFXzx4v6SYzqoB1nt32DDBvLnSaOMyY4x8kumh1SHC5h0wz1GkvwEY1=w544-h544-l90-rj
wUgG6X-wDrU,#Squadgoals,https://s320.djpunjab.is/data/320/43698/289397/Squadgoals - ATG Gucci.mp3,https://lh3.googleusercontent.com/_0jcyaeCM1dl_9q5nNn1wiliUSP9Y-hRm-gFCpVUTEpa2bzcHRZqGc32JYTTC8Vh_p4q4zJ3Uyy-EH0=w544-h544-l90-rj
DsJTRt39pq4,Problems Over Peace,https://s320.djpunjab.is/data/320/55330/304265/Problems Over Peace - AP Dhillon.mp3,https://lh3.googleusercontent.com/jv4qJBc5HIlcDdEP02WJ9EfylwmKNJzJsv4sF30VsmwMBOIOyvrV_X_UESzlfVNUdi_RYW1YSpeclKOehg=w544-h544-l90-rj
wNGcVTJsulk,Stand,https://s320.djpunjab.is/data/320/43608/289264/Stand - Lavi Jandali.mp3,https://lh3.googleusercontent.com/Ew8w1Ghd66x8gXLLmUkNHOu5MwI_-8tcq8JLtXK_JHQqqdYtH1fPRWsunatP32vtSmaOY3wVgmhloZ6S=w544-h544-l90-rj
x7CQk79BQTE,Hustlin',https://s320.djpunjab.is/data/320/55219/304051/Hustling - AP Dhillon.mp3,https://lh3.googleusercontent.com/UxVCJo_XWqPcadOx2tm5bPrAMyG5v13Yg0DpJD7XuWjbMIVRzmSZHLOs7vMCnbyR5vfyWU7L7TiObO8=w544-h544-l90-rj
53Psh57W4y8,Brownprint,https://p320.djpunjab.is/data/320/56130/305341/Brownprint - AP Dhillon.mp3,https://lh3.googleusercontent.com/-ClzbKxf8KyX2-b3ljMW_NKe0qTdFf-i7fYtF-X56s7DllvwpGrMd7-jtAkXtuuTY0K4J4P_7mDq2DQSYg=w544-h544-l90-rj
ssbjXsEo5jk,Losing Myself (feat. Gunna),https://p320.djpunjab.is/data/320/56130/305345/Losing Myself - AP Dhillon.mp3,https://lh3.googleusercontent.com/-ClzbKxf8KyX2-b3ljMW_NKe0qTdFf-i7fYtF-X56s7DllvwpGrMd7-jtAkXtuuTY0K4J4P_7mDq2DQSYg=w544-h544-l90-rj
